id,full_name,new_eth,eth,FN_eth,Transaction_Count,Tendency,Weighted_Tendency,Archive,Transaction_Size
1745,Ninurta-aḫu-uballiṭ / apla,Babylonian,b,b,1,Positive,1,Murašȗ,1
1746,Ninurta-ana-bit-šu / bulluṭa,Babylonian,b,b,1,Positive,1,Murašȗ,1
1747,Ninurta-ana-bit-šu / mukin-aplu,Babylonian,b,x,1,Positive,1,Murašȗ,1
1748,Ninurta-ana-bītišu / Riḫētu,Babylonian,b,b,1,Positive,1,Yahudu,1
1749,Ninurta-erib / Ninurta-erib,Babylonian,b,b,1,Positive,1,Murašȗ,1
1750,Ninurta-eṭir / arda,Babylonian,b,b,1,Positive,1,Murašȗ,1
1751,Ninurta-eṭir / bazuzu,Babylonian,b,x,1,Positive,1,Murašȗ,1
1752,Ninurta-eṭir / Enlil-šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1753,Ninurta-eṭir / labaši,Babylonian,b,b,1,Positive,1,Murašȗ,1
1754,Ninurta-eṭir / samua,Babylonian,b,b,1,Positive,1,Murašȗ,1
1755,Ninurta-eṭir / ubar,Babylonian,b,b,1,Positive,1,Murašȗ,1
1756,Ninurta-eṭir / zabudu,Babylonian,b,n,1,Positive,1,Murašȗ,1
1757,Ninurta-gamil / aḫu-šúnu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1758,Ninurta-gamil / balaṭu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1759,Ninurta-gamil / bel-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1760,Ninurta-gamil / mannulušulum,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1761,Ninurta-gamil / Sin-naṣir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1762,Ninurta-ibni / eriba,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1763,Ninurta-iddin / aḫḫe-iddin,Babylonian,b,x,1,Positive,1,Murašȗ,1
1764,Ninurta-iddin / bel-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1765,Ninurta-iddin / Enlil-aḫu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1766,Ninurta-iddin / Ninurta-gamil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1767,Ninurta-iddin / ribat,Babylonian,b,b,3,Positive,1,Murašȗ,<6
1768,Ninurta-iddin / xbu,Babylonian,b,x,1,Positive,1,Murašȗ,1
1769,Ninurta-iqiš-ša / iddin-Enlil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1770,Ninurta-nadin / xxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1771,Ninurta-naṣir / aba-Enlil-dari,Babylonian,b,b,1,Positive,1,Murašȗ,1
1772,Ninurta-naṣir / ana-matišu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1773,Ninurta-naṣir / aššur-kalbu-ibni,Babylonian,b,b,1,Positive,1,Murašȗ,1
1774,Ninurta-naṣir / ḫana',Babylonian,b,n,1,Positive,1,Murašȗ,1
1775,Ninurta-nāṣir / Rībat',Babylonian,b,b,1,Positive,1,Murašȗ,1
1776,Ninurta-re'u-itu-Enlil / nadin,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1777,Ninurta-uballiṭ / Enlil-iqiš-ša,Babylonian,b,b,1,Positive,1,Murašȗ,1
1778,Ninurta-uballiṭ / Ḫimāria,Babylonian,b,n,1,Positive,1,Yahudu,1
1779,Ninurta-uballiṭ / Ninurta-aḫ-iddin',Babylonian,b,b,1,Positive,1,Murašȗ,1
1780,Ninurta-uballiṭ / zeru-ia,Babylonian,b,b,1,Positive,1,Murašȗ,1
1781,niqud / Ninurta-eṭir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1782,nuḫa / eriba,Babylonian,b,b,1,Positive,1,Murašȗ,1
1783,nuḫiššar / anum-ibni,Babylonian,b,b,1,Positive,1,Murašȗ,1
1784,Nuḫšāia / Nabû-šar-bulliṭ,Babylonian,b,b,2,Positive,1,Yahudu,<6
1785,Nusku-iddin / Šamaš-zēr-ibni,Babylonian,b,b,1,Positive,1,Yahudu,1
1786,pan-Enlil-adaggal / Enlil-šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1787,parnak / amurru-rapaqa,Babylonian,b,n,1,Positive,1,Murašȗ,1
1788,qerbaú / amel-Enlil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1789,re'u-anna / bel-eṭir,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1790,remananni-bel / uštapanu,Babylonian,b,n,1,Positive,1,Murašȗ,1
1791,remu-iškun / Šamaš-aḫu-iddin,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1792,remušukun / Enlil-šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1793,remut / kinuna,Babylonian,b,n,1,Positive,1,Murašȗ,1
1794,remut-Bau / remut-Ninurta,Babylonian,b,b,1,Positive,1,Murašȗ,1
1795,remut-Enlil / dikdik,Babylonian,b,b,1,Positive,1,Murašȗ,1
1796,remut-Ninurta / bel-šunu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1797,ribat / aḫu-šúnu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1798,ribat / arad-Ninurta,Babylonian,b,b,1,Positive,1,Murašȗ,1
1799,ribat / banan-eršu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1800,ribat / bel-bulliṭsu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1801,ribat / Enlil-mukin-aplu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1802,ribat / idia,Babylonian,b,n,1,Positive,1,Murašȗ,1
1803,ribat / nana-iddin,Babylonian,b,x,1,Positive,1,Murašȗ,1
1804,ribat / Ninurta-aḫu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1805,ribat / Šamša,Babylonian,b,x,2,Positive,1,Murašȗ,<6
1806,Riḫētu / Basuru,Babylonian,b,b,1,Positive,1,Yahudu,1
1807,Rīmūt / Padā-Yāma,Babylonian,b,n,1,Positive,1,Yahudu,1
1808,Rīmūt / Šamā-Yāma,Babylonian,b,n,1,Positive,1,Yahudu,1
1809,Rīmūt-Bēl / Bēl-aḫ-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1810,Rīmūt-Bēl / Nabû-nādin-aḫi,Babylonian,b,b,1,Positive,1,Yahudu,1
1811,ša-Nabu-iššu / tumaxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1812,ša-Nabu-šu / bel-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1813,Šaddinnu / Bēl-aplu-iddin//ßSangû-Šamaš,Babylonian,b,b,1,Positive,1,Yahudu,1
1814,šala'-bel / Ululu-a,Babylonian,b,n,1,Positive,1,Murašȗ,1
1815,Šamaš-aḫ-iddin / Bēl-ibni//Šangû-Adad,Babylonian,b,b,1,Positive,1,Yahudu,1
1816,Šamaš-aḫu-iddin / aḫu-iddin,Babylonian,b,x,1,Positive,1,Murašȗ,1
1817,Šamaš-erība / Nabû-zēr-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1818,Šamaš-erība / Zēria,Babylonian,b,b,1,Positive,1,Yahudu,1
1819,Šamaš-ittannu / Dalātāniʾ,Babylonian,b,n,1,Positive,1,Murašȗ,1
1820,Šamaš-kaṣir / puḫḫuru,Babylonian,b,b,1,Positive,1,Murašȗ,1
1821,Šamaš-pirºu-uṣur / Zēru-kitti-līšir,Babylonian,b,b,1,Positive,1,Yahudu,1
1822,Šamaš-ruṣua / Enlil-šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1823,Šamaš-šar-uṣur / Zēria,Babylonian,b,b,1,Positive,1,Yahudu,1
1824,Šamaš-uballiṭ / Aḫ-immê,Babylonian,b,n,1,Positive,1,Yahudu,1
1825,Šamaš-uballiṭ / eṭeru-bel,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1826,Šamaš-uballiṭ / mušezib-Marduk,Babylonian,b,b,1,Positive,1,Murašȗ,1
1827,Šamaš-unammir / Iddin-Amurru,Babylonian,b,b,1,Positive,1,Yahudu,1
1828,Šamaš-zēr-līšir / Ninurta-nādin-šumi,Babylonian,b,b,1,Positive,1,Yahudu,1
1829,silim-ili / isinnaa,Babylonian,b,b,1,Positive,1,Murašȗ,1
1830,silim-ili / xxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1831,ṣill-a / bel-abu-uṣur,Babylonian,b,b,1,Positive,1,Murašȗ,1
1832,Ṣilli-Nanâ / Sutan,Babylonian,b,x,1,Positive,1,Yahudu,1
1833,Sîn-aḫ-… / Arad-Ninurta,Babylonian,b,b,1,Positive,1,Yahudu,1
1834,Sin-bel-šúnu / kaṣir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1835,Sin-eṭir / tukkullu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1836,Sin-ibni / bel-asua,Babylonian,b,b,1,Positive,1,Murašȗ,1
1837,Sin-kaṣir / Sin-ibni,Babylonian,b,b,1,Positive,1,Murašȗ,1
1838,Sîn-kāṣir / Zēria,Babylonian,b,b,1,Positive,1,Yahudu,1
1839,Sîn-kēšir / Arbirāia,Babylonian,b,b,1,Positive,1,Yahudu,1
1840,Sîn-kēšir / Marduka,Babylonian,b,b,1,Positive,1,Yahudu,1
1841,Sin-nadin-aḫḫe / amel-Enlil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1842,Sîn-nādin-aḫi / Sîn-namir,Babylonian,b,b,1,Positive,1,Yahudu,1
1843,šiški-bel / ḫadannu,Babylonian,b,x,1,Positive,1,Murašȗ,1
1844,Šulâ / Abī-ul-īde,Babylonian,b,b,1,Positive,1,Yahudu,1
1845,šullum / naṣir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1846,šulluma / zabdia,Babylonian,b,n,1,Positive,1,Murašȗ,1
1847,šullumma / zabba,Babylonian,b,x,1,Positive,1,Murašȗ,1
1848,Šullumu / Yāḫû-li-ia,Babylonian,b,n,1,Positive,1,Yahudu,1
1849,Šulum-Bābili / Ḫutulu,Babylonian,b,n,1,Positive,1,Yahudu,1
1850,šulum-Babili / Marduk-bel-šunu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1851,šulum-Babili / Marduk-ittannu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1852,šulum-Babili / Nabu-nadin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1853,Šum-iddin / Anu-uballiṭ,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1854,Šum-iddin / Enlil-iqīša,Babylonian,b,b,1,Positive,1,Murašȗ,1
1855,Šum-iddin / Ninurta-ēṭir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1856,Šum-iddin / Ninurta-uballiṭ,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1857,šum-ukin / Enlil-balaṭsu-iqbi,Babylonian,b,b,1,Positive,1,Murašȗ,1
1858,šum-ukin / šápikalbi,Babylonian,b,b,1,Positive,1,Murašȗ,1
1859,šum-uṣur / bel-bulliṭsu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1860,šumu-iddin / bel-ibni,Babylonian,b,b,1,Positive,1,Murašȗ,1
1861,šumu-iddin / bel-iddin,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1862,šumu-iddin / ṣabutu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1863,šumu-iddin / šara'-ili,Babylonian,b,n,1,Positive,1,Murašȗ,1
1864,šumu-iddin / ṣill-Ninurta,Babylonian,b,b,4,Positive,1,Murašȗ,<6
1865,šumu-iddin / ṣillaa,Babylonian,b,b,1,Positive,1,Murašȗ,1
1866,šumu-iddin / ubar,Babylonian,b,b,3,Positive,1,Murašȗ,<6
1867,šumu-iddin / zeru-ešru,Babylonian,b,b,1,Positive,1,Murašȗ,1
1868,Sūqāia / Talīmu,Babylonian,b,b,1,Positive,1,Yahudu,1
1869,šuzibšú-Enlil / arad-Ninurta,Babylonian,b,b,1,Positive,1,Murašȗ,1
1870,Šūzubu / Anu-zēr-…,Babylonian,b,b,2,Positive,1,Yahudu,<6
1871,Ṭāb-šalam / Aḫu-abī,Babylonian,b,x,1,Positive,1,Yahudu,1
1872,Taddinni / Šullumu,Babylonian,b,b,1,Positive,1,Yahudu,1
1873,taddinnu / dalatani',Babylonian,b,n,1,Positive,1,Murašȗ,1
1874,Talīmu / Dīnnê,Babylonian,b,b,1,Positive,1,Yahudu,1
1875,taqiš / Nabu-bulliṭsu,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1876,taqiš-Gula / Ninurta-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1877,taqišx / xx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1878,tattannu / aḫu-šunu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1879,tattannu / ban-rubu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1880,tattannu / gamil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1881,tattannu / libluṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1882,tattannu / na'id-Enlil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1883,tattannu / Ninurta-uballiṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1884,Tattannu / Sîn-uballiṭ,Babylonian,b,b,1,Positive,1,Yahudu,1
1885,tattannu / šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1886,Tattannu / x-x-x-paḫarrū,Babylonian,b,b,1,Positive,1,Murašȗ,1
1887,tattannu-balaṭsu / ḫadannu,Babylonian,b,x,1,Positive,1,Murašȗ,1
1888,uballiṭsu / nidintu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1889,uballiṭsu-bel / bel-ittannu,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1890,uballiṭsu-Gula / Ninurta-uballiṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1891,ubar / Enlil-šum-ibni,Babylonian,b,b,1,Positive,1,Murašȗ,1
1892,ubar / Nabu-bulliṭsu,Babylonian,b,b,4,Positive,1,Murašȗ,<6
1893,x-abu-uṣur / bania,Babylonian,b,x,1,Positive,1,Murašȗ,1
1894,x-aḫḫe-iddin / aḫu-šúnu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1895,x-aḫu-ittannu / bel-ammiriḫtu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1896,x-Enlil / ana-bitišu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1897,x-eṭeru / ili-qatarri,Babylonian,b,n,1,Positive,1,Murašȗ,1
1898,x-Marduk / bel-abu-uṣur,Babylonian,b,b,1,Positive,1,Murašȗ,1
1899,x-Sin / zabdia,Babylonian,b,n,1,Positive,1,Murašȗ,1
1900,x-šum-uṣur / arad-Enlil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1901,Zababa-ēreš / Nabû-mukki-elip//Ea-ṣalam-ili,Babylonian,b,b,1,Positive,1,Yahudu,1
1902,Zēr-bābili / Panapsi,Babylonian,b,n,1,Positive,1,Yahudu,1
1903,Zēr-ibni / Bēl-ēṭir,Babylonian,b,b,1,Positive,1,Yahudu,1
1904,Zēria / Nabû-nāṣir,Babylonian,b,b,1,Positive,1,Yahudu,1
1905,Zērūtu / Nabû-šum-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1906,Zērūtu / Zabdi-il,Babylonian,b,n,1,Positive,1,Yahudu,1
1907,zittu-Nabu / mušetiqx,Babylonian,b,b,1,Positive,1,Murašȗ,1
1908,Zumbâ / Amidû,Babylonian,b,n,1,Positive,1,Yahudu,1
1909,Zumbâ / Saggili//Ēṭiru,Babylonian,b,b,2,Positive,1,Yahudu,<6
1910,zumbu / Ninurta-naṣir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1911,dayyan-iddin / Addu-šikinni',Babylonian,x,n,1,Positive,1,Murašȗ,1
1912,Aḫḫē-iddin / Anu-ibni',Babylonian,b,b,1,Positive,1,Murašȗ,1
1913,Aḫḫē-iddin / Bēlet-rēmanni,Babylonian,b,b,1,Positive,1,Murašȗ,1
1914,Ahhēšu / Bēlet-rēmanni,Babylonian,b,b,1,Positive,1,Murašȗ,1
1915,aḫu-iddin / muxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1916,amurru-eṭir / amurru-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1917,Bēl-iddin / Adad-šar-uṣur,Babylonian,b,b,1,Positive,1,Yahudu,1
1918,Bēl-iddin / Bābilāia,Babylonian,b,b,1,Positive,1,Yahudu,1
1919,Bēl-iddin / Ḫumḫum-aḫ-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1920,Bēl-iddin / Kalbâ//Dābibī,Babylonian,b,x,1,Positive,1,Yahudu,1
1921,Bēl-iddin / Nabû-ušēzib,Babylonian,b,b,1,Positive,1,Yahudu,1
1922,Bēl-iddin / Nergal-ēṭir,Babylonian,b,b,1,Positive,1,Yahudu,1
1923,bel-iddin / šáge,Babylonian,b,n,1,Positive,1,Murašȗ,1
1924,bel-naṣir / bel-balaṭsu-iqbi,Babylonian,b,b,1,Positive,1,Murašȗ,1
1925,Iddin-Amurru / Amurru-silim,Babylonian,b,b,1,Positive,1,Yahudu,1
1926,Iddin-Bēl / Ḫa…,Babylonian,b,x,1,Positive,1,Yahudu,1
1927,Iddin-Bēl / Marduk-bēl-ilī,Babylonian,b,b,1,Positive,1,Murašȗ,1
1928,Iddin-Bēl / Nabû-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1929,Iddin-Nabû / Aḫu,Babylonian,b,x,1,Positive,1,Yahudu,1
1930,iddin-Nabu / bel-ittannu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1931,Iddin-Nabû / Bēl-uballiṭ,Babylonian,b,b,1,Positive,1,Yahudu,1
1932,Iddin-Nabû / Nabû-nāṣir,Babylonian,b,b,1,Positive,1,Yahudu,1
1933,Iddin-Nabû / Nabû-uballiṭ,Babylonian,b,b,1,Positive,1,Yahudu,1
1934,Iddin-Nabû / Šamšāia,Babylonian,b,b,1,Positive,1,Yahudu,1
1935,Iddin-Nabû / Talīmu,Babylonian,b,b,1,Positive,1,Yahudu,1
1936,Nabu-iddin / uštapanu,Babylonian,b,n,1,Positive,1,Murašȗ,1
1937,Nabû-nāṣir / Abdūnu,Babylonian,b,n,1,Positive,1,Yahudu,1
1938,Nabû-nāṣir / Aḫu,Babylonian,b,x,2,Positive,1,Yahudu,<6
1939,Nabû-nāṣir / Nabû-zēr-iqīša,Babylonian,b,b,3,Positive,1,Yahudu,<6
1940,Nabû-nāṣir / Quttāia,Babylonian,b,x,1,Positive,1,Yahudu,1
1941,Nanâ-iddin / Aḫ-immê,Babylonian,b,n,1,Positive,1,Yahudu,1
1942,Nanâ-iddin / Ninurta-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1943,Šamaš-iddin / Bēl-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1944,Šamaš-iddin / Kīnâ,Babylonian,b,x,1,Positive,1,Yahudu,1
1945,Šamaš-iddin / Nabû-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1946,Aplā / Bēl-ab-uṣur,Babylonian,b,x,1,Positive,1,Murašȗ,1
1947,aqaru-a / liqú-aḫu-úa,Babylonian,b,b,1,Positive,1,Murašȗ,1
1948,bel-eṭir / Nabu-nadin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1949,Enlil-šumu-iddin / Ninurta-naṣir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1950,Gummulu / Bi-ḫamê,Babylonian,b,n,1,Positive,1,Yahudu,1
1951,ḫamaṭa' / Sin-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1952,labaši / nidintu-bel,Babylonian,b,b,1,Positive,1,Murašȗ,1
1953,marduka / apla,Babylonian,b,b,1,Positive,1,Murašȗ,1
1954,marduka / bel-uballiṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1955,Nabû-lēºi / Nabû-aḫ-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1956,Nergal-šar-uṣur / Rīmūt,Babylonian,b,b,1,Positive,1,Yahudu,1
1957,Rīmūt / Samak-Yāma,Babylonian,b,n,1,Positive,1,Yahudu,1
1958,mitirriadaṭa' / Enlil-šumu-iddin,Iranian,n,b,1,Negative,-1,Murašȗ,1
1959,artaparna' / ḫambazu',Iranian,n,n,1,Negative,-1,Murašȗ,1
1960,artašurru / gubari,Iranian,n,n,1,Negative,-1,Murašȗ,1
1961,artupam / artuḫumana',Iranian,n,n,1,Negative,-1,Murašȗ,1
1962,attarapata / arta,Iranian,n,n,1,Negative,-1,Murašȗ,1
1963,baga'miri / mitradati,Iranian,n,n,3,Negative,-1,Murašȗ,<6
1964,bagazuratu / bagapaal,Iranian,n,n,1,Negative,-1,Murašȗ,1
1965,bagenna' / xxzišuka,Iranian,n,n,1,Negative,-1,Murašȗ,1
1966,gundakka' / gundakka',Iranian,n,x,1,Negative,-1,Murašȗ,1
1967,gusuri / labaši,Iranian,n,b,2,Negative,-1,Murašȗ,<6
1968,ḫarmaḫiʾ / manuštanni,Iranian,n,n,1,Negative,-1,Murašȗ,1
1969,ipradatu / aḫ'amanuš,Iranian,n,n,1,Negative,-1,Murašȗ,1
1970,manuštanu / artarema,Iranian,n,n,1,Negative,-1,Murašȗ,1
1971,Mitrēnuʾ / Marduk-šum-iddin,Iranian,n,b,2,Negative,-1,Murašȗ,<6
1972,Nariāspu / Kartam,Iranian,n,n,1,Negative,-1,Murašȗ,1
1973,pirnaxx / xx-bel,Iranian,n,x,1,Negative,-1,Murašȗ,1
1974,pirrina'niš / karguš,Iranian,n,n,1,Negative,-1,Murašȗ,1
1975,puruḫatu / baga'datu,Iranian,n,n,1,Negative,-1,Murašȗ,1
1976,purušatu / addu-abu-uṣur,Iranian,n,b,1,Negative,-1,Murašȗ,1
1977,te{u}riḫilia / gušurri',Iranian,n,n,1,Negative,-1,Murašȗ,1
1978,tirakam / bagapanu,Iranian,n,n,1,Negative,-1,Murašȗ,1
1979,tiridatu / tata',Iranian,n,n,1,Negative,-1,Murašȗ,1
1980,tiriparna' / bel-aḫu-iddin,Iranian,n,b,1,Negative,-1,Murašȗ,1
1981,Unat/Unnatu/Munnatu / Uma`piria,Iranian,n,n,1,Negative,-1,Murašȗ,1
1982,usparu' / darparna',Iranian,n,n,2,Negative,-1,Murašȗ,<6
1983,zatame / apla,Iranian,n,b,1,Negative,-1,Murašȗ,1
1984,baga'zuštu / baga'patu,Iranian,n,n,3,Negative,-0.33,Murašȗ,<6
1985,darparnaʾ / karge,Iranian,n,n,3,Positive,0.33,Murašȗ,<6
1986,adabaga' / iddin-Nabu,Iranian,n,b,2,Positive,1,Murašȗ,<6
1987,adbaga' / mizdaešu,Iranian,n,n,1,Positive,1,Murašȗ,1
1988,artamšu / Sin-eṭir,Iranian,n,b,1,Positive,1,Murašȗ,1
1989,astušebarma' / ḫabarda',Iranian,n,n,1,Positive,1,Murašȗ,1
1990,baga / aḫratuš,Iranian,n,n,2,Positive,1,Murašȗ,<6
1991,baga'datu / kakunu,Iranian,n,n,1,Positive,1,Murašȗ,1
1992,baga'datu / kamana',Iranian,n,n,1,Positive,1,Murašȗ,1
1993,baga'ina / zimaka',Iranian,n,n,1,Positive,1,Murašȗ,1
1994,baga'mirri / aspa'dasta,Iranian,n,n,2,Positive,1,Murašȗ,<6
1995,baga'zuštu / baga'datu,Iranian,n,n,1,Positive,1,Murašȗ,1
1996,baga'zuštu / parure,Iranian,n,n,1,Positive,1,Murašȗ,1
1997,bagarab / unat,Iranian,n,n,2,Positive,1,Murašȗ,<6
1998,bagaʾdatú / ispitamaʾ,Iranian,n,n,1,Positive,1,Murašȗ,1
1999,Bagaʾdātu / Kaka,Iranian,n,n,2,Positive,1,Murašȗ,<6
2000,bagešu / deeprada',Iranian,n,n,1,Positive,1,Murašȗ,1
2001,Bagēšu / Hananīʾ-Jāma,Iranian,n,n,1,Positive,1,Murašȗ,1
2002,bagiazu / papaku,Iranian,n,n,1,Positive,1,Murašȗ,1
2003,darparnaʾ / kaši,Iranian,n,n,1,Positive,1,Murašȗ,1
2004,Gukkaʾ / Ḫananīʾ-Jāma,Iranian,n,n,1,Positive,1,Murašȗ,1
2005,ipradata / aḫu-iamanuš,Iranian,n,n,1,Positive,1,Murašȗ,1
2006,ipradatu / ipradatu,Iranian,n,x,1,Positive,1,Murašȗ,1
2007,ispitamaʾ / patešú,Iranian,n,n,1,Positive,1,Murašȗ,1
2008,manuštanu / artareme,Iranian,n,n,1,Positive,1,Murašȗ,1
2009,napenna / atrumanu',Iranian,n,n,3,Positive,1,Murašȗ,<6
2010,ninakka' / zatame,Iranian,n,n,1,Positive,1,Murašȗ,1
2011,patištana' / darmakka',Iranian,n,n,1,Positive,1,Murašȗ,1
2012,šataḫme / labaši,Iranian,n,b,1,Positive,1,Murašȗ,1
2013,šatari / labaši,Iranian,n,b,1,Positive,1,Murašȗ,1
2014,tiriamumuš / parnak,Iranian,n,n,1,Positive,1,Murašȗ,1
2015,tiridata / Ninurta-eṭir,Iranian,n,b,1,Positive,1,Murašȗ,1
2016,tiridatu / kakunu,Iranian,n,n,1,Positive,1,Murašȗ,1
2017,tiridatu / ulana',Iranian,n,n,1,Positive,1,Murašȗ,1
2018,uspataru' / uskuduru',Iranian,n,n,2,Positive,1,Murašȗ,<6
2019,Kakka / Yaḫad-il,Iranian,n,n,1,Negative,-1,Yahudu,1
2020,"Bagazuštu / Marḫarpu,",Iranian,n,n,1,Positive,1,Yahudu,1
2021,aqbiama / Baba-eṭir,Judean,n,b,1,Negative,-1,Murašȗ,1
2022,mannudanniana / šulum-Babili,Judean,n,b,1,Negative,-1,Murašȗ,1
2023,mattani'iama / Ea-bulliṭsu,Judean,n,b,1,Negative,-1,Murašȗ,1
2024,iadiḫiama / bana'-ili,Judean,n,n,3,Negative,-1,Murašȗ,<6
2025,iaḫunatanu / iadiḫiama,Judean,n,n,2,Negative,-1,Murašȗ,<6
2026,Pili-Jāma / Šillimu,Judean,n,n,2,Negative,-1,Murašȗ,<6
2027,aḫu-iama / iadiḫiama,Judean,n,n,1,Negative,-1,Murašȗ,1
2028,baliama / zabina',Judean,n,n,1,Negative,-1,Murašȗ,1
2029,banaiama / ṭubiama,Judean,n,n,1,Negative,-1,Murašȗ,1
2030,iadaḫiama / iltammešladin,Judean,n,n,1,Negative,-1,Murašȗ,1
2031,iašubu / ḫaka,Judean,n,n,1,Negative,-1,Murašȗ,1
2032,Pada-Jāma / Ḫananu,Judean,n,n,1,Negative,-1,Murašȗ,1
2033,padama / iadiḫiama,Judean,n,n,1,Negative,-1,Murašȗ,1
2034,šikin-ili / Nabu-zabaddu,Judean,n,n,1,Negative,-1,Murašȗ,1
2035,šilimmu / iaḫulakim,Judean,n,n,1,Negative,-1,Murašȗ,1
2036,xxliama / zabina,Judean,n,n,1,Negative,-1,Murašȗ,1
2037,zabadiama / ḫinni'-bel,Judean,n,n,1,Negative,-1,Murašȗ,1
2038,iaḫulakim / xxx,Judean,n,x,1,Negative,-1,Murašȗ,1
2039,igdaliama / nana-iddin,Judean,n,x,1,Negative,-1,Murašȗ,1
2040,ḫananiama / udarna,Judean,n,n,5,Negative,-0.2,Murašȗ,<6
2041,mattani'iama / širka,Judean,n,b,3,Positive,0.33,Murašȗ,<6
2042,piliama / šilimmu,Judean,n,n,5,Positive,0.6,Murašȗ,<6
2043,baxiama / bel-šunu,Judean,n,b,1,Positive,1,Murašȗ,1
2044,Ḫananīʾ-Jāma / Aplā,Judean,n,b,1,Positive,1,Murašȗ,1
2045,Mannu-danni-Jāma / Širkaʾ,Judean,n,b,1,Positive,1,Murašȗ,1
2046,šabataa / širka',Judean,n,b,1,Positive,1,Murašȗ,1
